business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
U001,200769623,WAL-MAR associates,2020-05-22 07:25:24.625000000,2020,1930809205,2020-04-22,2020-05-07,2020-04-22,NAH4,27069.48,16-30
U001,200418007,AM corp,2020-04-12 20:31:35.500000000,2020,1930756805,2020-04-10,2020-04-25,2020-04-10,NAA8,21860.5,
U001,200769623,WAL-MAR corp,2020-04-03 13:33:50.500000000,2020,1930638648,2020-03-12,2020-03-27,2020-03-12,NAH4,24006.55,0-15
U001,200792734,MDV/ llc,2020-05-01 22:29:41.375000000,2020,1930755489,2020-04-06,2020-04-21,2020-04-06,NAA8,4270.29,0-15
U001,200769623,WAL-MAR systems,2020-04-25 20:58:20.375000000,2020,1930703511,2020-03-27,2020-04-11,2020-03-27,NAH4,32663.02,0-15
U001,200762301,C&S WH systems,2020-05-13 04:23:55.625000000,2020,1930686919,2020-03-23,2020-05-27,2020-03-23,NAGD,50554.29,
U001,200769623,WAL-MAR associates,2020-03-25 07:19:11.000000000,2020,1930581384,2020-02-29,2020-03-15,2020-02-29,NAH4,56493.62,0-15
U001,200769623,WAL-MAR systems,2020-05-16 08:36:43.500000000,2020,1930796372,2020-04-17,2020-05-02,2020-04-17,NAH4,887.17,0-15
U001,200729828,KENNETH corporation,2020-04-20 23:51:28.625000000,2020,1930666834,2020-03-18,2020-04-02,2020-03-18,NAA8,49217.93,16-30
U001,200726979,BJ'S  co,2020-04-06 22:20:48.250000000,2020,1930622267,2020-03-09,2020-03-24,2020-03-09,NAA8,464.94,0-15
U001,200726979,BJ'S  llc,2020-05-06 18:31:28.437500000,2020,1930842711,2020-04-30,2020-05-15,2020-04-30,NAA8,380.77,
U001,200761734,H E BUT us,2020-05-03 02:45:06.250000000,2020,1930769620,2020-04-09,2020-04-24,2020-04-09,NAA8,22249.11,0-15
U001,200762301,C&S WH llc,2020-03-28 00:55:19.000000000,2020,1930739525,2020-04-04,2020-04-19,2020-04-04,NAC6,4662.15,
U001,100059208,ARMADA W corp,2020-07-20 10:07:29.500000000,2020,1930730528,2020-04-01,2020-04-21,2020-04-01,NAD1,80839.0,Greatar than 60
U001,200769623,WAL-MAR associates,2020-03-22 09:03:36.875000000,2020,1930581483,2020-02-29,2020-03-15,2020-02-29,NAH4,14894.96,0-15
U001,200124052,VENT llc,2020-06-13 08:07:28.500000000,2020,1930660426,2020-03-18,2020-04-27,2020-03-18,NAD4,19840.95,46-60
U001,200779719,FOOD 4 corp,2020-06-01 20:41:25.500000000,2020,1930693665,2020-03-25,2020-04-09,2020-03-25,NAA8,19436.32,46-60
U001,200078595,NORTHERN corporation,2020-05-09 04:23:41.312500000,2020,1930783541,2020-04-14,2020-04-29,2020-04-14,NAA8,9615.89,0-15
U001,200769623,WAL-MAR in,2020-03-27 23:51:02.671875000,2020,1930652249,2020-03-15,2020-03-30,2020-03-15,NAH4,36114.1,
U001,200799367,MCL llc,2020-04-06 13:10:29.500000000,2020,1930637451,2020-03-16,2020-03-31,2020-03-16,NAA8,28404.23,0-15
U001,200704858,WAKE us,2020-04-21 04:08:50.171875000,2020,1930747084,2020-04-04,2020-04-19,2020-04-04,NAA8,9207.28,0-15
U001,200779906,BOZZU co,2020-03-21 07:48:12.562500000,2020,1930639579,2020-03-13,2020-03-28,2020-03-13,NAA8,54122.58,
U001,200762301,C&S WH systems,2020-05-24 01:10:55.000000000,2020,1930756431,2020-04-07,2020-06-11,2020-04-07,NAGD,11515.84,
U001,200772670,ASSOCIAT llc,2020-03-21 17:56:12.843750000,2020,1930639689,2020-03-11,2020-03-26,2020-03-11,NAU5,373.43,
U001,200726979,BJ'S  us,2020-04-23 01:50:27.687500000,2020,1930724998,2020-04-01,2020-04-16,2020-04-01,NAA8,63.46,0-15
U001,200769623,WAL-MAR in,2020-05-02 16:00:09.375000000,2020,1930711466,2020-03-28,2020-04-12,2020-03-28,NAH4,33635.14,16-30
U001,200780383,MEIJ trust,2020-05-10 09:26:23.750000000,2020,1930705588,2020-03-25,2020-04-09,2020-03-25,NAA8,37253.21,31-45
U001,200909198,TAP trust,2020-06-07 17:01:52.500000000,2020,1930818583,2020-04-23,2020-05-25,2020-04-23,NA32,2042.56,0-15
U001,200759878,SA llc,2020-04-23 00:55:40.187500000,2020,1930729971,2020-04-03,2020-04-18,2020-04-03,NAH4,29677.79,0-15
U001,200762301,C&S WH corp,2020-03-14 22:16:01.625000000,2020,1930618533,2020-03-08,2020-03-23,2020-03-08,NAC6,107163.63,
U001,200799367,MCL corp,2020-05-07 21:08:26.250000000,2020,1930672195,2020-03-28,2020-04-12,2020-03-28,NAA8,27740.21,16-30
U001,200726979,BJ'S  us,2020-04-29 14:11:58.531250000,2020,1930774462,2020-04-09,2020-04-24,2020-04-09,NAA8,126.92,0-15
U001,200769623,WAL-MAR us,2020-05-27 23:04:07.750000000,2020,1930781563,2020-04-14,2020-04-29,2020-04-14,NAH4,5453.66,16-30
U001,200769623,WAL-MAR in,2020-04-26 22:33:40.125000000,2020,1930673870,2020-03-21,2020-04-05,2020-03-21,NAH4,19226.15,16-30
U001,200769623,WAL-MAR corp,2020-05-09 21:17:02.062500000,2020,1930800361,2020-04-18,2020-05-03,2020-04-18,NAH4,22211.08,0-15
U001,200718130,SYSCO F trust,2020-03-14 09:54:44.406250000,2020,1930598816,2020-03-03,2020-03-18,2020-03-03,NAA8,37270.12,
U001,200726979,BJ'S  co,2020-04-19 14:58:39.750000000,2020,1930689328,2020-03-22,2020-04-06,2020-03-22,NAA8,713.64,0-15
U001,200769623,WAL-MAR ,2020-06-27 20:32:51.000000000,2020,1930808805,2020-04-21,2020-05-06,2020-04-21,NAH4,596.77,46-60
U001,200769623,WAL-MAR trust,2020-05-02 23:35:25.000000000,2020,1930710200,2020-03-26,2020-04-10,2020-03-26,NAH4,32293.7,16-30
U001,200772670,ASSOCIAT co,2020-03-18 22:34:31.906250000,2020,1930576073,2020-02-27,2020-03-13,2020-02-27,NAU5,18543.6,0-15
U001,200707822,PUBLI in,2020-05-03 00:57:42.250000000,2020,1930682342,2020-03-21,2020-04-05,2020-03-21,NAA8,88850.04,16-30
U001,200707822,PUBLI co,2020-05-09 01:53:26.625000000,2020,1930801051,2020-04-18,2020-05-03,2020-04-18,NAA8,42159.48,0-15
U001,200744019,TARG co,2020-04-12 11:09:03.875000000,2020,1930660461,2020-03-17,2020-04-01,2020-03-17,NAA8,60715.46,0-15
U001,200726979,BJ'S  ,2020-04-10 14:08:03.375000000,2020,1930610067,2020-03-06,2020-03-21,2020-03-06,NAA8,567.26,16-30
U001,200772670,ASSOCIAT systems,2020-04-27 20:28:08.125000000,2020,1930685010,2020-03-21,2020-04-05,2020-03-21,NAU5,3587.62,16-30
U001,200794332,COST corp,2020-06-01 20:18:29.250000000,2020,1930585413,2020-03-03,2020-05-07,2020-03-03,NAGD,9793.06,16-30
CA02,140106408,WAL-M corporation,2020-04-05 09:47:08.625000000,2020,2960622235,2020-03-24,2020-04-03,2020-03-24,CA10,85688.12,0-15
U001,200689451,PORK foundation,2020-05-03 20:13:23.968750000,2020,1930822032,2020-04-24,2020-05-09,2020-04-24,NAA8,130976.53,
U001,200744019,TARG us,2020-05-02 22:42:56.125000000,2020,1930699982,2020-03-26,2020-04-10,2020-03-26,NAA8,11328.88,16-30
U001,200707822,PUBLI corp,2020-05-25 08:58:28.687500000,2020,1930850556,2020-05-01,2020-05-16,2020-05-01,NAA8,115652.18,0-15
CA02,140105652,DOLLAR associates,2020-03-30 05:22:13.812500000,2020,2960620031,2020-03-11,2020-03-23,2020-03-13,CA10,3890.2499999999995,0-15
U001,200769623,WAL-MAR systems,2020-04-30 09:57:46.750000000,2020,1930731994,2020-04-02,2020-04-17,2020-04-02,NAH4,26660.34,0-15
CA02,100030194,AMAZO co,2020-04-28 21:24:56.562500000,2020,2960628321,2020-04-15,2020-04-27,2020-04-17,CA10,639.17,0-15
U001,200769623,WAL-MAR co,2020-05-07 10:19:24.750000000,2020,1930776519,2020-04-11,2020-04-26,2020-04-11,NAH4,69510.0,0-15
U001,200780383,MEIJ corporation,2020-05-21 17:02:19.750000000,2020,1930697833,2020-03-25,2020-04-09,2020-03-25,NAA8,123689.58,31-45
U001,200915438,GROC corp,2020-03-22 11:43:34.312500000,2020,1930580543,2020-03-05,2020-03-20,2020-03-05,NAA8,7692.63,0-15
U001,200705742,DOT llc,2020-04-26 19:07:07.406250000,2020,1930703858,2020-03-27,2020-04-30,2020-03-27,NAAW,3796.38,
U001,200418007,AM corporation,2020-04-18 21:41:18.843750000,2020,1930739092,2020-04-07,2020-04-22,2020-04-07,NAA8,5848.15,
U001,200769623,WAL-MAR trust,2020-03-30 06:26:29.437500000,2020,1930597726,2020-03-05,2020-03-20,2020-03-05,NAH4,10447.69,0-15
U001,200794332,COST trust,2020-06-02 01:10:49.812500000,2020,1930655634,2020-03-17,2020-05-21,2020-03-17,NAGD,1843.86,0-15
U001,200776463,KROGE llc,2020-04-17 09:01:02.000000000,2020,1930688593,2020-03-23,2020-04-07,2020-03-23,NAA8,131411.98,0-15
U001,200418007,AM llc,2020-06-24 07:19:53.406250000,2020,1930773582,2020-04-16,2020-06-20,2020-04-16,NAGD,286.44,0-15
U001,200726979,BJ'S  llc,2020-05-04 11:31:44.500000000,2020,1930677236,2020-03-21,2020-04-05,2020-03-21,NAA8,55.35,16-30
U001,200762301,C&S WH foundation,2020-02-29 15:38:56.500000000,2020,1930630315,2020-03-11,2020-03-26,2020-03-11,NAC6,1994.02,
U001,200769623,WAL-MAR llc,2020-05-15 01:19:36.000000000,2020,1930800234,2020-04-18,2020-05-03,2020-04-18,NAH4,3270.04,0-15
U001,200772670,ASSOCIAT systems,2020-05-20 04:56:07.625000000,2020,1930814550,2020-04-21,2020-05-06,2020-04-21,NAU5,86724.93,0-15
U001,200726979,BJ'S  in,2020-04-23 14:05:44.625000000,2020,1930705549,2020-03-25,2020-04-09,2020-03-25,NAA8,1344.33,0-15
U001,200769623,WAL-MAR co,2020-06-08 22:23:00.125000000,2020,1930886158,2020-05-12,2020-05-27,2020-05-12,NAH4,1064.58,0-15
U001,200769623,WAL-MAR in,2020-03-20 01:59:16.156250000,2020,1930580066,2020-03-02,2020-03-17,2020-03-02,NAH4,45234.86,0-15
CA02,140106231,PRATT trust,2020-04-23 04:29:35.562500000,2020,2960628963,2020-04-16,2020-05-04,2020-04-24,CA10,7104.244,
U001,200418007,AM systems,2020-05-07 18:17:53.687500000,2020,1930625317,2020-03-10,2020-05-14,2020-03-10,NAGD,9433.56,
U001,200519201,KROGE corporation,2020-04-26 23:32:06.312500000,2020,1930735394,2020-04-02,2020-04-17,2020-04-02,NAA8,119778.34,0-15
U001,200769623,WAL-MAR us,2020-04-10 17:15:17.000000000,2020,1930629449,2020-03-10,2020-03-25,2020-03-10,NAH4,2887.97,16-30
U001,200353024,DECA foundation,2020-05-07 02:34:27.531250000,2020,1930877177,2020-05-08,2020-05-11,2020-05-01,NAM2,1854.46,
U001,200769623,WAL-MAR us,2020-06-01 12:32:16.000000000,2020,1930794495,2020-04-19,2020-05-04,2020-04-19,NAH4,41431.07,16-30
U001,200780383,MEIJ systems,2020-04-21 06:54:18.125000000,2020,1930666577,2020-03-19,2020-04-03,2020-03-19,NAA8,124047.6,16-30
U001,200806580,BE associates,2020-03-02 19:28:04.375000000,2020,1930584409,2020-03-03,2020-03-18,2020-03-03,NAA8,15064.23,
U001,200707822,PUBLI corp,2020-03-28 01:41:58.484375000,2020,1930637657,2020-03-11,2020-03-26,2020-03-11,NAA8,137304.66,0-15
U001,200769623,WAL-MAR systems,2020-06-10 05:25:11.500000000,2020,1930883771,2020-05-10,2020-05-25,2020-05-10,NAH4,44055.61,16-30
U001,200290370,BARGAIN  trust,2020-04-30 22:26:07.750000000,2020,1930667553,2020-03-25,2020-04-09,2020-03-25,NAA8,3203.64,16-30
U001,200936373,SUPE systems,2020-04-19 18:48:11.500000000,2020,1930659959,2020-03-18,2020-04-02,2020-03-18,NAA8,80856.68,16-30
U001,200020431,DEC co,2020-04-04 14:23:19.500000000,2020,1930764985,2020-04-09,2020-04-24,2020-04-01,NAM4,5527.46,
U001,200759878,SA llc,2020-04-18 23:59:24.625000000,2020,1930684473,2020-03-22,2020-04-06,2020-03-22,NAH4,20383.65,0-15
U001,200721222,GO co,2020-04-22 11:33:17.250000000,2020,1930782274,2020-04-14,2020-04-29,2020-04-14,NAA8,14617.13,
U001,200704858,WAKE corporation,2020-04-21 13:15:41.625000000,2020,1930660646,2020-03-17,2020-04-01,2020-03-17,NAA8,80448.41,16-30
CA02,140105686,SYSC associates,2020-03-24 20:55:48.203125000,2020,2960621326,2020-03-16,2020-03-27,2020-03-17,CA10,16387.91,
U001,200707822,PUBLI corp,2020-04-15 02:47:10.375000000,2020,1930664511,2020-03-17,2020-04-01,2020-03-17,NAA8,80143.13,0-15
U001,200769623,WAL-MAR co,2020-05-09 13:13:00.000000000,2020,1930773545,2020-04-11,2020-04-26,2020-04-11,NAH4,5262.6,0-15
U001,200769623,WAL-MAR us,2020-03-29 05:20:42.000000000,2020,1930593307,2020-03-04,2020-03-19,2020-03-04,NAH4,7668.56,0-15
U001,200793568,SUPE associates,2020-04-23 12:14:27.718750000,2020,1930749736,2020-04-05,2020-04-20,2020-04-05,NAA8,21480.07,0-15
U001,200726979,BJ'S  corporation,2020-04-27 21:02:43.218750000,2020,1930780901,2020-04-09,2020-04-24,2020-04-09,NAA8,94.31,0-15
U001,200519201,KROGE foundation,2020-06-01 18:02:42.125000000,2020,1930603028,2020-03-06,2020-05-10,2020-03-06,NAGD,310588.42,16-30
U001,200762301,C&S WH foundation,2020-04-25 08:09:47.203125000,2020,1930764230,2020-04-08,2020-04-23,2020-04-08,NAC6,117531.29,0-15
U001,100031704,DELHAIZE co,2020-05-05 02:15:23.500000000,2020,1930671441,2020-03-20,2020-04-04,2020-03-20,NAA8,64355.64,31-45
U001,200706844,WINC corp,2020-03-29 11:07:01.921875000,2020,1930636685,2020-03-12,2020-03-27,2020-03-12,NAA8,1445.54,0-15
U001,200726979,BJ'S  trust,2020-03-25 05:01:54.500000000,2020,1930724552,2020-03-30,2020-04-14,2020-03-30,NAA8,178.63,
U001,200744019,TARG systems,2020-05-25 13:39:45.031250000,2020,1930859173,2020-05-06,2020-05-21,2020-05-06,NAA8,3220.76,0-15
U001,200418007,AM llc,2020-03-18 19:31:51.375000000,2020,1930646651,2020-03-13,2020-03-28,2020-03-13,NAA8,34713.36,
U001,200769623,WAL-MAR llc,2020-04-16 10:57:56.125000000,2020,1930674462,2020-03-21,2020-04-05,2020-03-21,NAH4,16245.61,0-15
U001,200936373,SUPE corp,2020-04-16 17:28:06.500000000,2020,1930764370,2020-04-08,2020-04-23,2020-04-08,NAA8,97094.2,
U001,200769623,WAL-MAR in,2020-06-05 22:11:03.750000000,2020,1930829534,2020-04-27,2020-05-12,2020-04-27,NAH4,2322.34,16-30
U001,200769623,WAL-MAR corp,2020-03-21 02:33:33.750000000,2020,1930621439,2020-03-08,2020-03-23,2020-03-08,NAH4,70811.16,
U001,200759878,SA corp,2020-05-17 16:29:25.500000000,2020,1930799864,2020-04-19,2020-05-04,2020-04-19,NAH4,49922.31,0-15
U001,200794332,COST associates,2020-04-11 20:54:43.750000000,2020,1930571629,2020-02-27,2020-03-13,2020-02-27,NAAX,1209.26,16-30
U001,200762301,C&S WH foundation,2020-04-20 17:28:25.250000000,2020,1930758005,2020-04-09,2020-04-24,2020-04-09,NAC6,61267.69,
U001,200728270,HEI in,2020-04-30 11:51:05.449218750,2020,1930782732,2020-04-15,2020-04-30,2020-04-15,NAA8,133922.54,0-15
U001,200761734,H E BUT corp,2020-04-10 21:08:43.687500000,2020,1930758260,2020-04-07,2020-04-22,2020-04-07,NAA8,13269.25,
U001,200744019,TARG foundation,2020-04-29 15:42:05.937500000,2020,1930747821,2020-04-05,2020-04-20,2020-04-05,NAA8,5026.39,0-15
U001,200769623,WAL-MAR us,2020-05-17 12:59:41.500000000,2020,1930758294,2020-04-09,2020-04-24,2020-04-09,NAH4,76880.66,16-30
U001,200769623,WAL-MAR us,2020-05-30 20:51:02.000000000,2020,1930789756,2020-04-16,2020-05-01,2020-04-16,NAH4,17439.21,16-30
U001,200769623,WAL-MAR systems,2020-03-24 09:22:44.750000000,2020,1930619222,2020-03-06,2020-03-21,2020-03-06,NAH4,9043.47,0-15
U001,200418007,AM co,2020-04-30 00:12:08.875000000,2020,1930802808,2020-04-20,2020-05-05,2020-04-20,NAA8,14182.71,
U001,200769623,WAL-MAR us,2020-06-03 03:57:35.625000000,2020,1930837564,2020-04-29,2020-05-14,2020-04-29,NAH4,35084.0,16-30
CA02,140106408,WAL-M ,2020-03-24 01:19:16.750000000,2020,2960622648,2020-03-20,2020-03-30,2020-03-20,CA10,28653.827999999998,
CA02,140106408,WAL-M in,2020-05-18 01:21:52.250000000,2020,2960628265,2020-04-14,2020-04-27,2020-04-17,CA10,4548.628,16-30
U001,200416837,DEC ,2020-05-19 04:15:42.343750000,2020,1930856792,2020-05-05,2020-05-24,2020-05-01,NAM4,195.36,
U001,200769623,WAL-MAR trust,2020-06-05 18:54:27.000000000,2020,1930847595,2020-05-02,2020-05-17,2020-05-02,NAH4,19370.98,16-30
U001,200761734,H E BUT associates,2020-04-23 20:22:16.375000000,2020,1930720473,2020-03-31,2020-04-15,2020-03-31,NAA8,16171.35,0-15
CA02,140106271,LONGO  us,2020-04-04 21:01:21.078125000,2020,2960623262,2020-03-24,2020-04-04,2020-03-25,CA10,12541.220999999998,0-15
U001,200794332,COST associates,2020-05-16 02:14:31.750000000,2020,1930688798,2020-03-25,2020-04-09,2020-03-25,NAAX,51557.44,31-45
U001,200704858,WAKE ,2020-05-22 20:58:49.625000000,2020,1930832523,2020-04-29,2020-05-14,2020-04-29,NAA8,102619.53,0-15
U001,200366118,AN ,2020-05-11 18:52:47.000000000,2020,1930675734,2020-03-25,2020-04-09,2020-03-25,NAA8,8388.23,31-45
U001,200790165,CONSO corporation,2020-03-12 00:52:28.625000000,2020,1930646119,2020-03-12,2020-03-27,2020-03-12,NAA8,26496.0,
U001,200794332,COST trust,2020-05-28 09:10:31.937500000,2020,1930862104,2020-05-07,2020-05-22,2020-05-07,NAAX,5531.59,0-15
U001,200725421,BEN  llc,2020-05-25 13:38:26.375000000,2020,1930830348,2020-04-30,2020-05-15,2020-04-30,NAA8,29238.65,0-15
U001,200706844,WINC co,2020-04-14 12:08:21.875000000,2020,1930666160,2020-03-17,2020-04-01,2020-03-17,NAA8,53058.2,0-15
U001,200793830,M corporation,2020-06-07 01:22:23.593750000,2020,1930752415,2020-04-06,2020-06-10,2020-04-06,NAGD,37261.43,
U001,200707822,PUBLI foundation,2020-04-27 03:46:40.750000000,2020,1930755192,2020-04-06,2020-04-21,2020-04-06,NAA8,61584.25,0-15
U001,200762950,HAR llc,2020-05-16 11:17:04.500000000,2020,1930764821,2020-04-10,2020-04-25,2020-04-10,NAA8,111055.12,16-30
U001,200290370,BARGAIN  ,2020-03-04 13:36:14.750000000,2020,1930585002,2020-03-04,2020-03-19,2020-03-04,NAA8,12411.0,
U001,200769623,WAL-MAR ,2020-05-02 14:44:36.500000000,2020,1930714811,2020-03-27,2020-04-11,2020-03-27,NAH4,25292.05,16-30
U001,200707005,KING S corporation,2020-03-15 06:02:46.707031250,2020,1930578955,2020-03-01,2020-03-16,2020-03-01,NAA8,17114.82,
U001,200759878,SA corp,2020-04-29 23:10:57.875000000,2020,1930732714,2020-04-05,2020-04-20,2020-04-05,NAH4,80029.11,0-15
U001,200803720,DEC associates,2020-04-03 15:08:53.031250000,2020,1930773038,2020-04-10,2020-04-08,2020-04-01,NAM1,191.68,
U001,200769623,WAL-MAR systems,2020-04-05 05:11:30.687500000,2020,1930635726,2020-03-13,2020-03-28,2020-03-13,NAH4,13836.18,0-15
U001,200769623,WAL-MAR corporation,2020-03-16 09:22:28.031250000,2020,1930600038,2020-03-05,2020-03-20,2020-03-05,NAH4,60419.27,
U001,200983712,FAMOS trust,2020-05-20 08:12:08.875000000,2020,1930832553,2020-04-29,2020-05-14,2020-04-29,NAA8,64690.87,0-15
U001,200769623,WAL-MAR systems,2020-04-06 07:46:10.062500000,2020,1930648447,2020-03-14,2020-03-29,2020-03-14,NAH4,35276.75,0-15
CA02,140106408,WAL-M foundation,2020-04-24 13:23:26.750000000,2020,2960625530,2020-04-01,2020-04-11,2020-04-01,CA10,2801.596,0-15
U001,200793568,SUPE in,2020-05-09 04:58:46.500000000,2020,1930781253,2020-04-14,2020-04-29,2020-04-14,NAA8,36781.31,0-15
U001,200881076,ALBERT foundation,2020-04-13 15:33:26.937500000,2020,1930668198,2020-03-18,2020-04-02,2020-03-18,NAA8,123543.83,0-15
U001,200769623,WAL-MAR corporation,2020-05-30 19:10:15.625000000,2020,1930852142,2020-05-03,2020-05-18,2020-05-03,NAH4,1085.08,0-15
U001,200769623,WAL-MAR ,2020-06-02 20:51:02.875000000,2020,1930856529,2020-05-05,2020-05-20,2020-05-05,NAH4,23976.84,0-15
CA02,140104423,METRO  ,2020-03-17 05:04:09.625000000,2020,2960620852,2020-03-13,2020-03-27,2020-03-17,CA10,43262.184,
U001,200769623,WAL-MAR us,2020-03-29 05:20:42.000000000,2020,1930598702,2020-03-04,2020-03-19,2020-03-04,NAH4,9183.24,0-15
U001,200777735,NASH  corp,2020-04-14 12:00:17.250000000,2020,1930595867,2020-03-03,2020-03-18,2020-03-03,NAA8,431.95,16-30
U001,200353024,DECA foundation,2020-05-10 19:55:55.750000000,2020,1930812801,2020-04-22,2020-05-09,2020-04-16,NAM4,3935.52,0-15
U001,CCU013,KRAFT F corporation,2020-04-04 15:40:05.375000000,2020,1930685592,2020-03-26,2020-03-26,2020-03-26,NAX2,13294.86,0-15
U001,200770677,KRAS systems,2020-04-11 23:06:56.250000000,2020,1930571005,2020-02-27,2020-03-13,2020-02-27,NAA8,45808.43,16-30
CA02,140104285,BUY- in,2020-04-09 22:20:31.484375000,2020,2960622848,2020-03-21,2020-04-08,2020-03-29,CA10,4467.9039999999995,0-15
U001,200793122,PIGGLY ,2020-04-03 09:17:44.937500000,2020,1930642421,2020-03-12,2020-03-27,2020-03-12,NAA8,75409.9,0-15
U001,200707822,PUBLI in,2020-03-29 07:33:42.195312500,2020,1930642630,2020-03-13,2020-03-28,2020-03-13,NAA8,170703.22,0-15
U001,200418007,AM co,2020-03-27 12:36:02.500000000,2020,1930650667,2020-03-19,2020-04-03,2020-03-19,NAA8,14378.47,
U001,200799367,MCL trust,2020-05-01 00:59:01.625000000,2020,1930671181,2020-03-26,2020-04-10,2020-03-26,NAA8,11498.11,16-30
U001,200759878,SA in,2020-03-11 09:13:35.500000000,2020,1930593347,2020-03-04,2020-03-19,2020-03-04,NAH4,13976.95,
U001,200784489,GE corp,2020-05-01 06:05:57.000000000,2020,1930671366,2020-03-19,2020-04-03,2020-03-19,NAA8,30457.31,16-30
U001,200726979,BJ'S  ,2020-03-19 11:58:58.250000000,2020,1930617482,2020-03-07,2020-03-22,2020-03-07,NAA8,332.47,
U001,200769623,WAL-MAR systems,2020-03-20 10:54:57.093750000,2020,1930581854,2020-02-29,2020-03-15,2020-02-29,NAH4,17332.53,0-15
U001,200742521,GLA corporation,2020-02-22 06:05:18.500000000,2020,1930583682,2020-03-02,2020-03-17,2020-03-02,NAA8,42775.37,
U001,200799538,UNITE associates,2020-06-01 03:46:16.843750000,2020,1930730432,2020-04-01,2020-06-05,2020-04-01,NAGD,2959.64,
U001,200776463,KROGE ,2020-05-12 21:12:47.750000000,2020,1930703424,2020-03-25,2020-04-09,2020-03-25,NAA8,48826.24,31-45
CA02,140104409,LOB trust,2020-05-07 22:33:16.125000000,2020,2960634612,2020-05-12,2020-05-23,2020-05-13,CA10,65181.606,
U001,200078795,H T H in,2020-05-30 11:55:00.500000000,2020,1930838800,2020-04-29,2020-05-14,2020-04-29,NAA8,446.41,16-30
U001,200573068,GROCE llc,2020-05-17 22:59:31.250000000,2020,1930706530,2020-03-26,2020-04-10,2020-03-26,NAA8,19349.89,31-45
U001,200769623,WAL-MAR us,2020-06-06 02:33:53.750000000,2020,1930838907,2020-05-02,2020-05-17,2020-05-02,NAH4,15596.28,16-30
U001,200712102,SUGAR  llc,2020-03-26 01:36:51.000000000,2020,1930572469,2020-02-27,2020-04-27,2020-02-27,NAVQ,21000.72,
U001,200936373,SUPE associates,2020-05-08 04:16:03.500000000,2020,1930706357,2020-03-26,2020-04-10,2020-03-26,NAA8,41281.94,16-30
U001,200769623,WAL-MAR ,2020-05-31 16:33:38.500000000,2020,1930814025,2020-04-22,2020-05-07,2020-04-22,NAH4,1898.2,16-30
CA02,CCU001,KRAFT  corp,2020-03-08 06:54:30.000000000,2020,2960623586,2020-03-27,2020-05-04,2020-03-30,NAG2,27442.002,
U001,200935607,CHICKE associates,2020-05-23 19:43:37.500000000,2020,1930617496,2020-03-09,2020-03-24,2020-03-09,NAA8,38548.46,Greatar than 60
U001,200769623,WAL-MAR foundation,2020-03-07 06:37:33.250000000,2020,1930581356,2020-02-29,2020-03-15,2020-02-29,NAH4,213.34,
U001,200769623,WAL-MAR trust,2020-05-24 20:40:06.625000000,2020,1930793951,2020-04-16,2020-05-01,2020-04-16,NAH4,661.11,16-30
U001,200794332,COST trust,2020-03-19 00:59:42.468750000,2020,1930609538,2020-03-06,2020-03-21,2020-03-06,NAAX,32715.47,
U001,200794332,COST us,2020-04-18 06:25:34.250000000,2020,1930660677,2020-03-18,2020-04-02,2020-03-18,NAAX,7408.91,16-30
U001,200764795,SYSCO  corporation,2020-06-07 14:52:26.750000000,2020,1930804508,2020-04-20,2020-05-05,2020-04-20,NAA8,2506.25,31-45
U001,200793513,KROGER ,2020-05-17 15:26:56.750000000,2020,1930706047,2020-03-28,2020-04-12,2020-03-28,NAA8,11136.36,31-45
CA02,140104423,METRO  systems,2020-04-12 16:44:26.062500000,2020,2960627436,2020-04-08,2020-04-18,2020-04-08,CA10,40476.086,
U001,200762301,C&S WH trust,2020-03-29 02:35:55.625000000,2020,1930752348,2020-04-06,2020-04-21,2020-04-06,NAC6,10988.58,
CA02,140104409,LOB us,2020-05-06 07:39:54.750000000,2020,2960633349,2020-05-10,2020-05-21,2020-05-11,CA10,154069.636,
U001,200762301,C&S WH us,2020-06-10 02:57:33.750000000,2020,1930800172,2020-04-20,2020-06-24,2020-04-20,NAGD,6013.98,
U001,200705742,DOT llc,2020-04-29 07:42:26.484375000,2020,1930704663,2020-03-26,2020-04-27,2020-03-26,NA32,19549.09,0-15
U001,200704045,RA co,2020-05-15 11:35:13.250000000,2020,1930718094,2020-03-29,2020-04-13,2020-03-29,NAA8,66274.65,31-45
U001,200769623,WAL-MAR foundation,2020-04-04 23:24:24.875000000,2020,1930647754,2020-03-14,2020-03-29,2020-03-14,NAH4,6285.81,0-15
U001,200725421,BEN  corp,2020-04-12 22:15:17.562500000,2020,1930681903,2020-03-23,2020-04-07,2020-03-23,NAA8,27102.2,0-15
U001,200418007,AM us,2020-05-13 15:23:28.156250000,2020,1930840914,2020-05-04,2020-05-19,2020-05-04,NAA8,5728.95,
U001,200769623,WAL-MAR in,2020-05-05 22:26:20.750000000,2020,1930683544,2020-03-21,2020-04-05,2020-03-21,NAH4,4341.39,31-45
U001,200152991,JET trust,2020-04-07 09:28:34.625000000,2020,1930597436,2020-03-03,2020-03-23,2020-03-03,NAD1,1779.23,16-30
U001,100033439,WESTI corp,2020-04-15 04:15:22.750000000,2020,1930808214,2020-04-23,2020-05-03,2020-04-23,NA10,26044.2,
